ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	A3.1.day157_1	A3.1.day98_1	A3.2.day157_1	A3.2.day98_1	E3.1.day157	E3.1.day98	E3.2.day157	E3.2.day98
sq226	Bacteria	NA	NA	NA	NA	NA	25	5	4	0	0	0	0	0
sq227	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	17	1	2	9	0	16	0	0
sq228	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	19	67	9	72	0	3	0	0
sq229	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	19	8	7	13	1	0	0	0
sq230	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	1	0	0	1	2	91	1	46
sq231	Bacteria	VGIX01	VGIX01	VGIX01	VGIX01	NA	70	32	25	47	5	164	0	22
sq232	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	31	13	15	23	1	9	0	2
sq233	Bacteria	WOR-3	UBA3072	UBA3072	UBA3072	UBA3072	53	12	9	10	2	45	2	4
sq234	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	9	3	8	0	0	2	0	0
sq235	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	21	42	15	15	1	21	0	26
sq236	Bacteria	Margulisbacteria	WOR-1	O2-12-FULL-45-9	NA	NA	51	59	21	12	4	31	2	4
sq237	Bacteria	Chloroflexota	Anaerolineae	UBA7937	B3-Chlor	B3-Chlor	24	26	16	13	4	1	0	27
sq238	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	13	25	42	35	2	62	0	14
sq239	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	NA	NA	30	4	10	1	0	6	0	2
sq240	Bacteria	Chloroflexota	Anaerolineae	4572-78	NAK82	NA	21	11	12	2	0	10	0	6
sq241	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	60	45	27	46	2	0	0	5
sq242	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	73	71	22	19	4	67	3	36
sq243	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	27	14	19	26	0	17	0	7
sq244	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales_E	Spirochaetaceae_B	Oceanispirochaeta	0	0	0	0	0	0	0	0
sq245	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	13	20	10	25	3	11	0	0
sq246	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	NA	28	9	20	10	2	9	0	6
sq247	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	59	10	23	39	2	6	0	23
sq248	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	156	99	91	60	0	14	0	4
sq249	Bacteria	Desulfobacterota	NA	NA	NA	NA	55	52	37	9	0	6	0	0
sq250	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	12	0	7	3	0	0	0	0
sq251	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Rubritalea	0	0	0	0	0	0	0	0
sq252	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	E44-bin10	15	18	2	4	0	7	0	0
sq253	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	45	33	41	18	0	0	0	0
sq254	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Sulfomarinibacteraceae	NA	36	9	12	15	0	4	0	3
sq255	Bacteria	Poribacteria	DTPJ01	DTPJ01	WJIO01	WJIO01	40	17	11	15	0	4	0	0
sq256	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	28	27	16	6	2	3	0	4
sq257	Bacteria	NA	NA	NA	NA	NA	63	15	33	15	3	9	0	4
sq258	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	NA	10	11	6	2	0	4	1	0
sq259	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	35	5	13	7	0	0	0	0
sq260	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	46	18	14	22	2	6	2	3
sq261	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	15	3	6	8	0	7	0	7
sq262	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	NA	31	5	6	0	1	11	0	0
sq263	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	NA	NA	27	23	15	4	1	0	0	0
sq264	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	32	14	13	33	1	17	0	0
sq265	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	35	45	19	6	3	49	0	31
sq266	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	54	34	15	15	3	0	1	7
sq267	Bacteria	Desulfobacterota	NA	NA	NA	NA	22	17	10	10	0	11	0	1
sq268	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Oceaniferula	25	16	3	16	0	8	0	0
sq269	Bacteria	Armatimonadota	UBA5377	UBA5377	NA	NA	21	17	19	16	0	20	0	17
sq270	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	47	8	10	26	0	5	0	2
sq271	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	12	17	13	6	3	14	2	0
sq272	Bacteria	NA	NA	NA	NA	NA	17	15	2	5	0	19	0	9
sq273	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfotignum	23	25	4	2	0	0	0	0
sq274	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	B25-G16	NA	3	2	3	0	2	0	0	0
sq275	Bacteria	UBA6262	UBA6262	WVXT01	WVXT01	WVXT01	26	3	19	1	3	0	0	7
sq276	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq277	Bacteria	Chloroflexota	Anaerolineae	B4-G1	B4-G1	DSDT01	60	3	16	5	0	5	0	0
sq278	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	51	24	27	20	1	47	1	35
sq279	Bacteria	Actinomycetota	Thermoleophilia	NA	NA	NA	28	7	16	6	0	0	0	0
sq280	Bacteria	NA	NA	NA	NA	NA	40	28	23	18	1	10	0	1
sq281	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	NA	NA	0	0	0	0	0	0	0	0
sq282	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	49	61	30	20	2	10	0	1
sq283	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	28	20	19	14	3	7	1	0
sq284	Bacteria	Chloroflexota	Anaerolineae	4572-78	NAK82	NA	30	2	5	3	0	0	1	0
sq285	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	49	22	10	5	2	13	0	1
sq286	Bacteria	Chloroflexota	Dehalococcoidia	E44-bin15	E44-bin15	JAAXQM01	53	4	19	8	1	31	0	8
sq287	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter	0	0	0	0	0	0	0	0
sq288	Bacteria	Armatimonadota	CAIYQO01	WVXJ01	DTIZ01	S016-27	9	22	17	2	0	8	0	0
sq289	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	29	17	14	4	1	6	0	3
sq290	Bacteria	Desulfobacterota	Desulfarculia	Desulfarculales	Desulfarculaceae	Desulfocarbo	224	57	100	19	0	0	0	0
sq291	Bacteria	Armatimonadota	CAIYQO01	WVXJ01	DTIZ01	S016-27	37	50	21	9	0	21	0	0
sq292	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	6	22	16	0	3	12	0	19
sq293	Bacteria	Desulfobacterota	NA	NA	NA	NA	27	3	26	12	0	8	0	0
sq294	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1844	0	0	0	0	0	0	0	0
sq295	Bacteria	Actinomycetota	Humimicrobiia	Humimicrobiales	Humimicrobiaceae	Hydromicrobium	14	17	10	7	1	4	0	0
sq296	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Arthrobacter	7	1	14	5	0	5	0	0
sq297	Bacteria	NA	NA	NA	NA	NA	6	21	3	0	1	7	2	6
sq298	Bacteria	Aerophobota	Aerophobia	Aerophobales	AE-B3A	AE-B3A	34	12	14	3	0	5	0	0
sq299	Bacteria	Desulfobacterota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq300	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	39	33	13	20	0	5	1	8
sq301	Bacteria	Bacillota_A	Clostridia	NA	NA	NA	0	0	0	0	0	0	0	0
sq302	Bacteria	NA	NA	NA	NA	NA	19	7	16	6	2	6	0	9
sq303	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	JAJRUT01	7	0	1	4	0	0	0	4
sq304	Bacteria	Desulfobacterota_F	Desulfuromonadia	Desulfuromonadales	NA	NA	78	30	92	32	0	0	1	0
sq305	Bacteria	NA	NA	NA	NA	NA	66	18	29	30	0	20	0	8
sq306	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	29	20	23	17	2	7	0	8
sq307	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	17	20	9	2	2	0	0	0
sq308	Bacteria	RBG-13-66-14	B26-G2	WVWN01	WVWN01	WVWN01	42	51	53	40	0	0	0	0
sq309	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	39	20	27	3	2	5	0	2
sq310	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	14	24	2	17	0	37	0	5
sq311	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	0	0	0	0	0	0	0	0
sq312	Bacteria	BMS3Abin14	BMS3Abin14	BMS3Abin14	BMS3Abin14	JALHUC01	15	7	5	0	0	0	0	0
sq313	Bacteria	NA	NA	NA	NA	NA	5	0	7	0	0	4	0	0
sq314	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	149	30	65	36	0	16	0	11
sq315	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	37	31	23	19	3	40	0	0
sq316	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	0	0	0	0	0	0	0	0
sq317	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	9	17	5	17	0	16	0	18
sq318	Bacteria	NA	NA	NA	NA	NA	20	18	6	17	0	7	0	1
sq319	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas_B	6	6	7	5	0	4	1	3
sq320	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	SOIV01	24	39	28	29	0	14	0	40
sq321	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq322	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	9	3	6	0	0	0	1	0
sq323	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	8	15	10	2	1	1	0	0
sq324	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	5	26	4	20	0	15	0	4
sq325	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	0	0	0	0
sq326	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	13	2	10	17	0	28	0	2
sq327	Bacteria	NA	NA	NA	NA	NA	29	7	7	28	0	1	0	0
sq328	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Sulfomarinibacteraceae	NA	21	2	7	7	0	0	0	4
sq329	Bacteria	Desulfobacterota_F	Desulfuromonadia	Desulfuromonadales	NA	NA	0	0	0	0	0	0	0	0
sq330	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	2	16	3	0	0	0	0	12
sq331	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	45	12	6	5	5	1	0	4
sq332	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	8	7	9	0	1	0	1	0
sq333	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	0	0	0	0	0	0	0	0
sq334	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfomarina	0	0	0	0	0	0	0	0
sq335	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Latescibacter	23	19	19	9	0	20	0	10
sq336	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	NA	NA	39	4	14	9	0	20	0	4
sq337	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Paucibacter_A	0	4	1	5	0	8	0	8
sq338	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosalsimonadaceae	SURF-3	0	0	0	0	0	0	0	0
sq339	Bacteria	BMS3Abin14	BMS3Abin14	BMS3Abin14	BMS3Abin14	JALHUC01	14	3	6	2	2	2	0	4
sq340	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	0	0	0	0	0	0	0	0
sq341	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	NA	15	3	9	2	1	0	0	2
sq342	Bacteria	Nitrospirota	Thermodesulfovibrionia	UBA6902	UBA6902	NA	13	0	10	2	0	0	0	8
sq343	Bacteria	Armatimonadota	CAIYQO01	WVXJ01	DTIZ01	S016-27	3	19	20	28	1	18	0	0
sq344	Bacteria	Chloroflexota	Anaerolineae	UBA7937	B3-Chlor	B3-Chlor	21	4	15	21	0	10	0	11
sq345	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	0	0	0	0	0	0	0	0
sq346	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	17	3	4	4	0	16	0	2
sq347	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfotignum	6	25	1	0	0	0	0	0
sq348	Bacteria	Bacillota_G	UBA4882	UBA8346	UBA8346	UBA8346	0	0	0	0	0	0	0	0
sq349	Bacteria	NA	NA	NA	NA	NA	27	36	17	8	0	0	0	0
sq350	Bacteria	Poribacteria	DTPJ01	DTPJ01	WJIO01	WJIO01	17	17	16	13	0	0	0	0
sq351	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	NA	40	64	15	27	0	17	0	16
sq352	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	10	0	1	0	0	0	1	3
sq353	Bacteria	Bacillota	Bacilli	Bacillales	NA	NA	21	2	6	3	0	5	0	6
sq354	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	1	2	4	18	0	16	0	0
sq355	Bacteria	NA	NA	NA	NA	NA	5	5	14	2	0	38	0	0
sq356	Bacteria	NA	NA	NA	NA	NA	33	22	5	16	0	10	0	0
sq357	Bacteria	NA	NA	NA	NA	NA	18	20	6	22	0	0	0	4
sq358	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	0	0	0	0	0	0	0	0
sq359	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Psychromonadaceae	Psychromonas	1	0	9	1	1	0	0	0
sq360	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	NA	22	4	3	0	0	2	0	1
sq361	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	14	8	12	2	0	0	0	1
sq362	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	1	6	3	9	0	0	0	0
sq363	Bacteria	Chloroflexota	Anaerolineae	B4-G1	B4-G1	DSDT01	56	15	13	1	0	2	0	0
sq364	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	24	25	11	3	0	27	0	8
sq365	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	20	50	2	0	4	88	1	60
sq366	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	22	1	10	1	0	5	0	0
sq367	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfomarina	0	0	0	0	0	0	0	0
sq368	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1844	0	0	0	0	0	1	0	0
sq369	Bacteria	NA	NA	NA	NA	NA	13	8	9	21	0	2	0	5
sq370	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	NA	NA	0	0	0	0	0	0	0	0
sq371	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	9	10	12	2	2	10	0	0
sq372	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Oceaniferula	3	0	1	0	0	5	0	0
sq373	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	0	5	0	1	0	0	0	0
sq374	Bacteria	Armatimonadota	CAIYQO01	WVXJ01	DTIZ01	S016-27	4	2	3	11	0	0	0	0
sq375	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	7	2	8	6	0	8	0	0
sq376	Bacteria	NA	NA	NA	NA	NA	11	5	10	1	0	0	1	0
sq377	Bacteria	NA	NA	NA	NA	NA	41	17	23	18	0	17	0	5
sq378	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	NA	5	19	11	0	0	0	0	4
sq379	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	0	0	0	0	0	0	0	0
sq380	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter_A	0	0	0	0	0	0	0	0
sq381	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	0	0	0	0	0	0	0	0
sq382	Bacteria	Gemmatimonadota	Gemmatimonadetes	KS3-K002	JABDQB01	JAENXO01	7	4	6	7	0	1	0	0
sq383	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	41	14	17	7	1	1	0	6
sq384	Bacteria	Chloroflexota	Anaerolineae	JAAYZQ01	JAAYZQ01	TumbabinsA96	26	4	12	5	1	2	0	14
sq385	Bacteria	NA	NA	NA	NA	NA	46	0	8	2	1	26	1	0
sq386	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	0	0	0	0	0	0	0	0
sq387	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	50	17	30	25	0	5	0	0
sq388	Bacteria	Chloroflexota	Dehalococcoidia	E44-bin15	E44-bin15	JAAXQM01	32	10	2	6	0	4	1	1
sq389	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	23	14	15	8	0	2	0	5
sq390	Bacteria	NA	NA	NA	NA	NA	12	11	7	3	0	23	0	2
sq391	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	0	15	0	8	0	0	0	17
sq392	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	25	6	15	2	0	3	0	0
sq393	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	NA	NA	9	10	9	11	0	6	0	1
sq394	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	10	3	4	4	0	0	0	5
sq395	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	29	15	11	19	0	7	0	1
sq396	Bacteria	Bacillota_A	Clostridia	NA	NA	NA	1	0	0	0	14	131	7	46
sq397	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	2	4	8	8	0	1	0	1
sq398	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	7	0	4	3	0	0	0	2
sq399	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Oceaniferula	0	0	0	0	0	0	0	0
sq400	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	10	11	12	13	0	17	0	0
sq401	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Fen-1064	DUES01	19	35	18	5	1	4	0	10
sq402	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	0	0	0	0	0	0	0	0
sq403	Bacteria	Desulfobacterota_F	Desulfuromonadia	Desulfuromonadales	NA	NA	1	3	12	1	0	0	0	0
sq404	Bacteria	Armatimonadota	NA	NA	NA	NA	21	5	6	4	0	16	1	0
sq405	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	12	2	6	0	0	0	0	5
sq406	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	3	19	2	2	2	11	0	1
sq407	Bacteria	UBA6262	UBA6262	WVXT01	WVXT01	WVXT01	16	10	5	3	0	2	0	0
sq408	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	4	10	4	9	0	30	0	0
sq409	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342	NA	7	10	20	3	0	15	0	0
sq410	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	20	150	1	74
sq411	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	15	20	11	13	4	27	0	29
sq412	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Fen-1064	DUES01	28	7	15	2	0	0	0	0
sq413	Bacteria	Aerophobota	Aerophobia	Aerophobales	AE-B3A	AE-B3B	54	6	17	0	0	8	0	0
sq414	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA9294	SPBW01	36	12	2	0	3	25	0	7
sq415	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	10	13	13	0	0	0	0	7
sq416	Bacteria	NA	NA	NA	NA	NA	16	24	11	38	1	18	0	3
sq417	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	NA	12	4	5	8	0	12	0	2
sq418	Bacteria	Myxococcota	Polyangia	Polyangiales	SG8-38	SG8-38	7	7	2	7	0	0	0	0
sq419	Bacteria	Nitrospinota	UBA7883	UBA7883	JADGCD01	JADGCD01	2	9	11	0	0	0	0	1
sq420	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	4	11	19	13	0	1	0	0
sq421	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	NA	NA	21	12	3	2	0	8	0	0
sq422	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	103	87	19	73
sq423	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	11	20	7	28	2	0	0	0
sq424	Bacteria	Planctomycetota	Brocadiia	SM23-32	SM23-32	NA	15	9	0	19	1	11	0	4
sq425	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	29	22	11	17	4	53	1	42
sq426	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	13	5	4	20	0	6	0	12
sq427	Bacteria	Chloroflexota	Anaerolineae	UBA1429	UBA1429	NA	6	12	6	5	0	0	0	0
sq428	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	15	2	7	9	1	0	0	0
sq429	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	20	14	8	7	0	3	0	5
sq430	Bacteria	Bacillota_A	Clostridia	Tissierellales	NA	NA	0	0	0	0	0	0	0	0
sq431	Bacteria	NA	NA	NA	NA	NA	12	23	26	14	2	0	0	1
sq432	Bacteria	Chloroflexota	Anaerolineae	B4-G1	B4-G1	DSDT01	25	6	9	2	0	4	0	0
sq433	Bacteria	Chloroflexota	Dehalococcoidia	E44-bin15	E44-bin15	JAAXQM01	15	16	3	5	0	3	0	0
sq434	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	11	0	6	4	0	7	0	0
sq435	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	7	10	0	0	0	0	0	3
sq436	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Ancylomarina	0	0	0	0	0	0	0	0
sq437	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	5	123	0	78
sq438	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	Kmv39	0	7	0	0	0	2	0	0
sq439	Bacteria	NA	NA	NA	NA	NA	3	10	0	7	0	2	0	1
sq440	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA9294	NA	16	2	2	3	0	31	1	2
sq441	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	15	3	7	2	0	9	0	0
sq442	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	NA	NA	23	14	21	13	0	10	0	0
sq443	Bacteria	Chloroflexota	Anaerolineae	4572-78	NAK82	JAHELX01	18	4	3	0	0	0	0	0
sq444	Bacteria	NA	NA	NA	NA	NA	11	5	4	13	0	4	0	0
sq445	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	27	8	10	3	0	0	0	7
sq446	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	NA	NA	7	2	4	1	0	0	0	0
sq447	Bacteria	Planctomycetota	Brocadiia	SM23-32	SM23-32	NA	11	15	6	5	1	3	0	2
sq448	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Stieleria	7	0	2	5	0	1	0	0
sq449	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	12	0	2	8	0	0	0	0
sq450	Bacteria	Pseudomonadota	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	WSZY01	0	0	0	0	0	0	0	0
sq451	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea	7	2	13	0	0	1	0	0
sq452	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	3	0	0	0	0	0	0	0
sq453	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	18	124	0	75
sq454	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	36	0	0	0	1	0	0
sq455	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Symmachiella	7	13	16	20	0	1	2	1
sq456	Bacteria	Chloroflexota	NA	NA	NA	NA	18	18	2	5	1	5	0	4
sq457	Bacteria	BMS3Abin14	BMS3Abin14	BMS3Abin14	BMS3Abin14	NA	7	2	2	10	0	0	0	0
sq458	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	16	1	14	4	0	3	0	0
